chp no,sloka no,sent no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,hindi_meaning,english_meaning,samAsa,prayoga,sarvanAma,name_classification,graph,anvaya_no,bgcolor,poem
6,053_2-54_1,1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1",च1,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,2.1,#FF99FF,-
6,053_2-54_1,1,निहतम्,निहतं,नि_हन्1{कर्तरि;लोट्;म;द्वि;परस्मैपदी;अदादिः}/निहत{पुं;2;एक(नि_हन्1;क्त;अदादिः)}/निहत{नपुं;1;एक(नि_हन्1;क्त;अदादिः)}/निहत{नपुं;2;एक(नि_हन्1;क्त;अदादिः)},निहत{पुं;2;एक(नि_हन्1;क्त;अदादिः)},"कर्म,4.1",समूल_नष्ट_किया_हुआ,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,3.1,#93DB70,-
6,053_2-54_1,1,दृष्ट्वा,दृष्ट्वा,दृश्1{अव्य;क्त्वा;भ्वादिः},दृश्1{अव्य;क्त्वा;भ्वादिः},"समुच्चितः,6.1",देख_कर,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,4.1,#FF99FF,-
6,053_2-54_1,1,हृताम्,हृतां,हृता{स्त्री;2;एक(हृ1;क्त;भ्वादिः)}/हृता{स्त्री;2;एक(हृ2;क्त;जुहोत्यादिः)},हृता{स्त्री;2;एक(हृ1;क्त;भ्वादिः)},"कर्म,6.1",अपहरण_करने_वाला,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,5.1,#93DB70,-
6,053_2-54_1,1,श्रुत्वा,श्रुत्वा,श्रु1{अव्य;क्त्वा;भ्वादिः},श्रु1{अव्य;क्त्वा;भ्वादिः},"पूर्वकालः,11.1",सुन_कर,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,6.1,#FF99FF,-
6,053_2-54_1,1,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,6.1",च2,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,7.1,#FF99FF,-
6,053_2-54_1,1,मैथिलीम्,मैथिलीम्,मैथिली{स्त्री;2;एक},मैथिली{स्त्री;2;एक},"कर्म,5.1",सीता_को,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,8.1,#93DB70,-
6,053_2-54_1,1,राघवः,राघवः,राघव{पुं;1;एक},राघव{पुं;1;एक},"कर्ता,11.1;कर्ता,6.1",रघुवंशी_ने,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,9.1,#00BFFF,-
6,053_2-54_1,1,शोक-,शोक-संतप्तः,शोक,शोक,"तृतीया-तत्पुरुषः,10.2",शोक-,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,10.1,#FFFF00,-
6,053_2-54_1,1,संतप्तः,--,सन्तप्त{पुं;1;एक},सन्तप्त{पुं;1;एक},"विशेषणम्,9.1",गर्म,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,10.2,#00BFFF,-
6,053_2-54_1,1,विललाप,विललाप,वि_लप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/वि_लप्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;भ्वादिः},वि_लप्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,9.1;सकर्मक",विलाप_किया,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,11.1,#FF1975,-
6,053_2-54_1,1,आकुल-,आकुल-इन्द्रियः,आकुल,आकुल,"षष्ठी-बहुव्रीहिः,12.2",आकुल-,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,12.1,#FFFF00,-
6,053_2-54_1,1,इन्द्रियः,--,इन्द्रिय{पुं;1;एक},इन्द्रिय{पुं;1;एक},"विशेषणम्,9.1",इन्द्रिय,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,12.2,#00BFFF,-
6,053_2-54_1,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/06_053_2-54_1_1.jpg,13.1,,-
6,054_2-55,1,तेन,तेन,तद्{सर्वनाम;पुं;3;एक}/तद्{सर्वनाम;नपुं;3;एक}/तन्1{कर्तरि;लिट्;म;बहु;परस्मैपदी;तनादिः},तद्{सर्वनाम;पुं;3;एक},"विशेषणम्,4.1",उससे,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,2.1,#40E0D0,-
6,054_2-55,1,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,2.1",ही,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,3.1,#FF99FF,-
6,054_2-55,1,शोकेन,शोकेन,शोक{पुं;3;एक},शोक{पुं;3;एक},"हेतुः,6.1",शोक_से,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,4.1,#40E0D0,-
6,054_2-55,1,गृध्रम्,गृध्रं,गृध्र{पुं;2;एक},गृध्र{पुं;2;एक},"विशेषणम्,7.1",लोभी,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,5.1,#93DB70,-
6,054_2-55,1,दग्ध्वा,दग्ध्वा,दह्1{अव्य;क्त्वा;भ्वादिः},दह्1{अव्य;क्त्वा;भ्वादिः},"पूर्वकालः,12.1",जला_कर,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,6.1,#FF99FF,-
6,054_2-55,1,जटायुषम्,जटायुषम्,जटायुस्{पुं;2;एक},जटायुस्{पुं;2;एक},"कर्म,6.1",जटायुस्_को,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,7.1,#93DB70,-
6,054_2-55,1,मार्गमाणः,मार्गमाणः,मार्गमाण{पुं;1;एक(मार्ग्1;शानच्_लट्;चुरादिः)},मार्गमाण{पुं;1;एक(मार्ग्1;शानच्_लट्;चुरादिः)},"कर्ता,12.1;कर्ता,6.1",अन्वेषण_करता_हुआ,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,8.1,#00BFFF,-
6,054_2-55,1,वने,वने,वनि{पुं;8;एक}/वन{नपुं;7;एक},वन{नपुं;7;एक},"अधिकरणम्,8.1",वन_में,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,9.1,#C6E2EB,-
6,054_2-55,1,सीताम्,सीतां,सीता{स्त्री;2;एक},सीता{स्त्री;2;एक},"कर्म,8.1",सीता_का,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,10.1,#93DB70,-
6,054_2-55,1,राक्षसम्,राक्षसं,राक्षस{पुं;2;एक},राक्षस{पुं;2;एक},"कर्म,12.1",राक्षस,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,11.1,#93DB70,-
6,054_2-55,1,संददर्श,संददर्श,सम्_दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/सम्_दृश्1{कर्तरि{लिट्;उ;एक;परस्मैपदी;भ्वादिः},सम्_दृश्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,8.1;सकर्मक",देखा,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,12.1,#FF1975,-
6,054_2-55,1,ह,ह,ह{अव्य},ह{अव्य},"सम्बन्धः,12.1",ह,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,13.1,#FF99FF,-
6,054_2-55,1,कबन्धम्,कबन्धं,कबन्ध{पुं;2;एक},कबन्ध{पुं;2;एक},"सञ्ज्ञा,11.1",पेट_को,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,14.1,#93DB70,-
6,054_2-55,1,नाम,नाम,नाम{अव्य},नाम{अव्य},"सञ्ज्ञा_द्योतकः,14.1",नाम_1,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,15.1,#FF99FF,-
6,054_2-55,1,रूपेण,रूपेण,रूप{नपुं;3;एक},रूप{नपुं;3;एक},"अङ्गविकारः,17.1",रूप_से,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,16.1,#40E0D0,-
6,054_2-55,1,विकृतम्,विकृतं,विकृत{पुं;2;एक(वि_कृ3;क्त;तनादिः)}/विकृत{नपुं;1;एक(वि_कृ3;क्त;तनादिः)}/विकृत{नपुं;2;एक(वि_कृ3;क्त;तनादिः)}/विकृत{पुं;2;एक(वि_कृ2;क्त;स्वादिः)}/विकृत{नपुं;1;एक(वि_कृ2;क्त;स्वादिः)}/विकृत{नपुं;2;एक(वि_कृ2;क्त;स्वादिः)},विकृत{पुं;2;एक(वि_कृ3;क्त;तनादिः)},"विशेषणम्,11.1",बीभत्स,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,17.1,#93DB70,-
6,054_2-55,1,घोर-,घोर-दर्शनम्,घोर,घोर,"षष्ठी-बहुव्रीहिः,18.2",घोर-,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,18.1,#FFFF00,-
6,054_2-55,1,दर्शनम्,--,दर्शन{पुं;2;एक}/दर्शन{नपुं;1;एक}/दर्शन{नपुं;2;एक},दर्शन{पुं;2;एक},"विशेषणम्,11.1",दर्शन,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,18.2,#93DB70,-
6,054_2-55,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/06_054_2-55_1.jpg,19.1,,-
6,56,1,तम्,तं,तद्{सर्वनाम;पुं;2;एक},तद्{सर्वनाम;पुं;2;एक},"कर्म,2.1",वह,-,-,-,-,-,assets/graphs/06_056_1.jpg,1.1,#93DB70,-
6,56,1,निहत्य,निहत्य,नि_हन्1{अव्य;ल्यप्;अदादिः},नि_हन्1{अव्य;ल्यप्;अदादिः},"पूर्वकालः,4.1",समूल_नष्ट_करके,-,-,-,-,-,assets/graphs/06_056_1.jpg,2.1,#FF99FF,-
6,56,1,महा-,महा-बाहुः,महा}/महत्,महा,"षष्ठी-बहुव्रीहिः,3.2",महा-,-,-,-,-,-,assets/graphs/06_056_1.jpg,3.1,#FFFF00,-
6,56,1,बाहुः,--,बाहु{पुं;1;एक},बाहु{पुं;1;एक},"कर्ता,4.1;कर्ता,2.1",भुजा_ने,-,-,-,-,-,assets/graphs/06_056_1.jpg,3.2,#00BFFF,-
6,56,1,ददाह,ददाह,दह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः}/दह्1{कर्तरि;लिट्;उ;एक;परस्मैपदी;भ्वादिः},दह्1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,3.2;सकर्मक",जलाई,-,-,-,-,-,assets/graphs/06_056_1.jpg,4.1,#FF1975,-
6,56,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/06_056_1.jpg,5.1,,-
6,56,2,स्वर्,स्वर्,स्वर्{अव्य},स्वर्{अव्य},"कर्म,2.1",स्वर्ग,-,-,-,-,-,assets/graphs/06_056_2.jpg,1.1,#FF99FF,-
6,56,2,गतः,गतः,गत{पुं;1;एक(गम्1;क्त;भ्वादिः)},गत{पुं;1;एक(गम्1;क्त;भ्वादिः)},-,गया_हुआ,-,-,-,-,-,assets/graphs/06_056_2.jpg,2.1,#00BFFF,-
6,56,2,च,च,च{अव्य},च{अव्य},"सम्बन्धः,2.1",च1,-,-,-,-,-,assets/graphs/06_056_2.jpg,3.1,#FF99FF,-
6,56,2,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,2.1",वह,-,-,-,-,-,assets/graphs/06_056_2.jpg,4.1,#00BFFF,-
6,56,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/06_056_2.jpg,5.1,,-
6,056_3-57_1,1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,4.1",उसने,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,1.1,#00BFFF,-
6,056_3-57_1,1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1",च1,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,2.1,#FF99FF,-
6,056_3-57_1,1,अस्य,अस्य,इदम्{सर्वनाम;पुं;6;एक},इदम्{सर्वनाम;पुं;6;एक},"कर्म,4.1",उसको,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,3.1,#87CEEB,-
6,056_3-57_1,1,कथयामास,कथयामास,कथ1{कर्तरि;लिट्;उ;एक;परस्मैपदी;चुरादिः}/कथ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}/कथ1{कर्तरि;लिट्;म;बहु;परस्मैपदी;चुरादिः}/कथ1{कर्मणि;लिट्;उ;एक;आत्मनेपदी;चुरादिः}/कथ1{कर्मणि;लिट्;प्र;एक;आत्मनेपदी;चुरादिः}/कथ1{कर्मणि;लिट्;म;बहु;आत्मनेपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;म;बहु;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;म;बहु;आत्मनेपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;प्र;एक;आत्मनेपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;उ;एक;परस्मैपदी;चुरादिः}/कथ1{णिजन्त;कर्तरि;लिट्;उ;एक;आत्मनेपदी;चुरादिः},कथ1{कर्तरि;लिट्;प्र;एक;परस्मैपदी;चुरादिः},"अभिहित_कर्ता,1.1;सकर्मक",कहा,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,4.1,#FF1975,-
6,056_3-57_1,1,शबरीं,शबरीं,शबरी{स्त्री;2;एक},शबरी{स्त्री;2;एक},"कर्म,9.1",शबरी_को,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,5.1,#93DB70,-
6,056_3-57_1,1,धर्मचारिणीम्,धर्मचारिणीम्,धर्मचारिणी{स्त्री;2;एक},धर्मचारिणी{स्त्री;2;एक},"विशेषणम्,5.1",धर्मचारिणी,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,6.1,#93DB70,-
6,056_3-57_1,1,श्रमणां,श्रमणां,श्रमणा{स्त्री;2;एक},श्रमणा{स्त्री;2;एक},"विशेषणम्,5.1",भक्तिनी,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,7.1,#93DB70,-
6,056_3-57_1,1,धर्म-,धर्म-निपुणाम्,धर्म,धर्म,"सप्तमी-तत्पुरुषः,8.2",धर्म-,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,8.1,#FFFF00,-
6,056_3-57_1,1,निपुणाम्,--,निपुणा{स्त्री;2;एक},निपुणा{स्त्री;2;एक},"विशेषणम्,5.1",निपुण,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,8.2,#93DB70,-
6,056_3-57_1,1,अभिगच्छ,अभिगच्छ,अभि_गम्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः},अभि_गम्1{कर्तरि;लोट्;म;एक;परस्मैपदी;भ्वादिः},"वाक्यकर्म,4.1",निकट_जाओ,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,9.1,#FF1975,-
6,056_3-57_1,1,इति,इति,इति{अव्य},इति{अव्य},"वाक्यकर्म_द्योतकः,9.1",ऐसा,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,10.1,#FF99FF,-
6,056_3-57_1,1,राघव,राघव,राघव{पुं;8;एक},राघव{पुं;8;एक},"सम्बोध्यः,9.1",रघुवंशी,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,11.1,#6FFFC3,-
6,056_3-57_1,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/06_056_3-57_1_1.jpg,12.1,,-
6,057_2,1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,2.1",उसने,-,-,-,-,-,assets/graphs/06_057_2_1.jpg,1.1,#00BFFF,-
6,057_2,1,अभ्यगच्छत्,अभ्यगच्छत्,अभि_गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः},अभि_गम्1{कर्तरि;लङ्;प्र;एक;परस्मैपदी;भ्वादिः},"अभिहित_कर्ता,1.1;सकर्मक",निकट_गया,-,-,-,-,-,assets/graphs/06_057_2_1.jpg,2.1,#FF1975,-
6,057_2,1,महा-,महा-तेजाः,महा}/महत्,महत्,"षष्ठी-बहुव्रीहिः,3.2",महा-,-,-,-,-,-,assets/graphs/06_057_2_1.jpg,3.1,#FFFF00,-
